"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261438.1",64.4807285757183,1.1035857593364,0.327624750027792,3.36844441466276,0.000755936381387691,0.00484787031696683
"ENSG00000256802.2",88.9219766194397,1.18999233089552,0.353425729436503,3.36702235231381,0.000759845292717612,0.00487153588099287
"FOXD3",42.8788834759379,1.91092064722317,0.567598922525533,3.36667419790109,0.000760805142140296,0.00487515153593031
"MYL9",6908.64756310693,1.84063691537345,0.546726905593898,3.36664776607986,0.00076087805969948,0.00487515153593031
"ZNF727",51.7089933667626,1.76225499837258,0.523713417930167,3.36492237555685,0.000765651961943837,0.00489869652517676
"NEUROG2",15.9749363168032,-2.66847060427077,0.79308214863899,-3.36468373276355,0.000766314436399362,0.00490092486108055
"GPX8",545.383974321787,-1.08985720843667,0.323977816383788,-3.36398714147025,0.000768251225014145,0.00491129784155047
"NLRP9",26.3044863221351,1.20504006663314,0.358251768940123,3.36366815493533,0.000769139645044452,0.00491496302876931
"PILRA",207.84727597277,-1.53416548681025,0.456097560568276,-3.36367834306931,0.000769111254993348,0.00491496302876931
"NUPR1L",8.57599342983985,1.87122286443711,0.556567222189007,3.36207881067357,0.000773580413770111,0.00493828282553431
"HIST1H3B",7804.30657351184,-1.26045512391476,0.374977930295647,-3.36141149139355,0.000775452048470456,0.00494921799429886
"ENSG00000256306.1",2.67963974978524,-2.95008627441485,0.877702561275001,-3.36114579650923,0.000776198414021125,0.0049529682802653
"ENSG00000257764.2",5143.17606011647,-1.35953490799496,0.404510843141596,-3.36093563632623,0.000776789248916014,0.0049557247849556
"PCDHB8",67.7056246462295,-2.09645682186796,0.623799823908672,-3.3607845682478,0.000777214212809279,0.00495742216254572
"KYNU",218.124812504524,-1.46223884370757,0.435125478776322,-3.36049924683734,0.000778017428470049,0.00496051700714901
"DLX6",15.0501804474686,-2.75536111005412,0.820169781522351,-3.35950088887666,0.000780834001016603,0.00497709977752243
"ENSG00000262837.1",23.3409762464266,1.1743303305324,0.349558805334154,3.35946430933078,0.000780937378945805,0.00497709977752243
"RIMKLA",780.152731621892,1.26313763481723,0.376043416259956,3.35902074122216,0.000782191964046089,0.00498204220137727
"ENSG00000269202.1",22.4399948532389,1.00269650296938,0.298594155353465,3.35805803627476,0.000784921311648884,0.00499636608029183
"ENSG00000260213.1",29.0402251448202,-1.11942568449118,0.333469511211806,-3.35690564460679,0.000788200060278917,0.00501416747155819
"GPM6A",285.849895363467,3.03860902397036,0.905267555780457,3.35658668486212,0.000789109798114436,0.00501893137039267
"KCNJ11",81.104998720834,-1.20236442449484,0.35828018293363,-3.35593337775417,0.000790976205600887,0.00502567916214478
"FSTL3",804.963833388538,-1.35992130247396,0.405258827488114,-3.35568582405239,0.000791684501858505,0.00502915524424349
"ENSG00000254921.1",7.3569775586841,2.18227125244377,0.650508024017389,3.35471842294359,0.000794458061624224,0.00504471975340747
"ENSG00000232298.2",7.31156154404811,-1.63383939227075,0.487384560115314,-3.35225923423628,0.000801549259989548,0.00508457345748148
"FLJ42351",9.58216053584504,1.0759858894741,0.321012417446877,3.35185130230096,0.000802731217289211,0.00509000117596982
"OR13H1",13.2645358173092,-2.85273542299766,0.851322268921156,-3.35094655354523,0.000805358444234426,0.00510458500300313
"ENSG00000237310.1",34.8794169024313,-1.03617264582135,0.309296314114321,-3.35009697347498,0.000807832733287414,0.00511922766206936
"ENSG00000267607.1",466.24610790539,-1.23657962758307,0.36931754936719,-3.34828287933216,0.00081313967114377,0.00514554124151566
"ENSG00000240219.1",43.244749979084,1.1873906852365,0.354705027992316,3.34754399157326,0.000815310464539607,0.00515614039372433
"PPP1R16B",1492.80796231364,1.29185962313329,0.385999935008135,3.34678715193583,0.000817539572750212,0.00516814225959237
"CA4",1893.57268751785,2.45450862566763,0.733665006417894,3.34554408919095,0.000821213020610679,0.00518926121207036
"C4orf40",3.86189797234247,-2.61612020867285,0.782287483582572,-3.34419284927331,0.000825223516078029,0.00520932780879932
"TST",5513.8301887336,1.18717580501007,0.355091559380469,3.3432949154898,0.000827898634747385,0.00522127505849055
"SIGLEC15",19.5804512134784,-1.0633929870935,0.318114280307715,-3.34280179457795,0.00082937115736979,0.00522810507101745
"SLC23A3",147.285845427318,1.16594708780098,0.348809127786975,3.34265073623028,0.00082982272297344,0.00522989484618231
"DACT3",344.96970120689,1.4779912052164,0.442170651755737,3.34258096811198,0.00083003136097669,0.00523015317479091
"LOC100996634",62.9080733634002,-1.50549310997996,0.450558327973472,-3.34139447993646,0.000833586952282035,0.00524842995535492
"WFDC10B",9.61878488439433,-1.80445154889484,0.54004496196218,-3.34129873619894,0.000833874486126729,0.00524906826951081
"ENSG00000227844.1",24.8091150269993,1.30572186268387,0.390809836875543,3.34106703434818,0.000834570704824422,0.0052523765615894
"KRT12",35.562343969775,1.34413198035179,0.402314651688729,3.34099684092972,0.000834781728699002,0.0052523765615894
"ENSG00000256582.1",9.55611886297938,1.86444296046292,0.55813899161863,3.34046355560279,0.000836386572196476,0.00526063546226078
"ENSG00000250842.1",8.51036507197279,1.33229273311974,0.398861103067339,3.34024231210836,0.000837053211393424,0.00526276502542833
"MAT1A",23.3584228589358,-1.44246501223155,0.431861126090457,-3.34011311758913,0.000837442721385915,0.00526409441448245
"ENSG00000259716.1",4604.94973497549,1.82959043769588,0.547783453112833,3.33998850695297,0.000837818570655304,0.00526539604124366
"HBB",1889.84719259039,1.21337104048849,0.363300949139591,3.3398510060657,0.000838233480939577,0.00526656325869212
"PPARGC1A",1417.049104703,1.22333700566278,0.366289432809152,3.33980971353922,0.000838358118752847,0.00526656325869212
"ROR1",415.307981668176,1.24727392999793,0.373483945006875,3.33956505138386,0.000839096962415896,0.00526918436724813
"RNF43",3316.52409860642,-1.31240315777827,0.3931289053309,-3.33835324745101,0.000842765343889939,0.00529009063044958
"ENSG00000229891.1",99.6704983984372,-1.1336351034455,0.339632938758488,-3.33782438060763,0.00084437099120481,0.00529910316085626
"C2orf62",17.160027743558,-1.5549427226411,0.465934672621309,-3.337254799891,0.000846103419445095,0.00530890755760833
"ENSG00000260137.1",5.13499566413828,1.95754195093656,0.586610549720625,3.33703843524267,0.000846762374508773,0.00531090587003421
"ENSG00000264016.2",27.9390722284953,1.55154960038247,0.464944597921662,3.33706339920501,0.000846686320571235,0.00531090587003421
"HIST1H2AE",7043.8923868931,-1.13931149457486,0.341676787718033,-3.3344714523454,0.000854616723764378,0.00535371042796733
"ENSG00000266924.1",3.44249617731984,-2.90291747329827,0.870739910580258,-3.33385140387533,0.00085652402685075,0.00536350462979985
"FOXC1",181.045189935772,-1.48321785199551,0.4450998151288,-3.33232637170678,0.000861231915995626,0.00538865866091367
"PAR1",17.282472056445,1.49216224605274,0.447851275865369,3.33182537700597,0.000862783753104429,0.00539728589244012
"EFNA4",632.017772530854,-1.13203580049087,0.339984985626149,-3.32966409797776,0.000869508106872337,0.0054339031270225
"SRL",56.9733424995863,1.27656300024862,0.383424716589716,3.32937065612962,0.000870424825392388,0.00543854261521457
"GABRG2",10.1710970647754,1.5812426888229,0.475276628141693,3.32699441797817,0.000877881320101909,0.00547155222505632
"ENSG00000256862.1",15.4601590532596,1.17115647410611,0.352161615046963,3.32562216909964,0.000882214285665995,0.00549350081235969
"LOC344595",117.323613823012,1.07551438607709,0.323525212500232,3.32436034201298,0.000886216076254521,0.00551401733763707
"ENSG00000223704.1",71.1331571241918,1.26445829605702,0.380387982835226,3.32412787236959,0.000886955169549072,0.00551751553826967
"HOXB8",146.669902589659,-1.47588991036972,0.444045073444786,-3.32373895947129,0.000888192922303588,0.00552314219885314
"CYP2C8",14.7436462676248,1.12434272510521,0.338289690346761,3.32360919409845,0.000888606269225301,0.00552448182164642
"KCNMB1",300.846942989716,1.8252409515551,0.54923992091419,3.32321246517743,0.000889871092199225,0.00553014112815523
"MNDA",354.576678380106,-1.53343712642796,0.461554036585633,-3.3223349919581,0.000892674519709664,0.00554645827352766
"OR10C1",61.3327298918338,1.17566583601662,0.354073820569462,3.32039752084969,0.000898893538609088,0.00557954272263981
"DEFB1",108.65413778747,2.08661433740104,0.628513512212861,3.31991961486162,0.000900433714031159,0.00558799096411977
"ENSG00000232913.3",121.884955767167,1.47903291706828,0.44561403232113,3.31908963764953,0.000903114343646859,0.00560351196872535
"ENSG00000242286.1",21.0979290595391,1.21194483883489,0.365351619844476,3.31720121933712,0.000909241069436756,0.00563704166200685
"CNTNAP3B",255.755782660199,1.62926259692042,0.491208640740648,3.31684433413836,0.00091040325554513,0.0056420044424397
"GPCPD1",3154.95229249246,-1.0275174948044,0.30980404029719,-3.31666912354893,0.000910974327352298,0.00564330144765878
"NAALADL1",346.71326744886,1.64450228297568,0.496122315243981,3.31471137750971,0.000917377915204052,0.00568071433517682
"AFAP1L1",361.914128407937,-1.13981385481334,0.343961071079741,-3.31378737493551,0.000920414700222885,0.00569612723722542
"ENSG00000267074.1",35.9204426690383,1.22491457277969,0.369666560077506,3.31356607566254,0.000921143393711171,0.00569724632307839
"KCNIP4-IT1",22.913435086248,1.21999448956014,0.368198738428345,3.31341300833263,0.000921647725999463,0.00569923570029836
"VIT",55.162048665617,1.37648835096392,0.415439928073316,3.31332704910589,0.000921931060032935,0.00569985796271254
"ENSG00000259912.1",1.93009147466281,-4.39272836225835,1.32591880294606,-3.31296935566352,0.000923110936221931,0.00570602177081743
"ENSG00000224713.2",282.862842185262,1.386264762221,0.418478015637803,3.31263461978568,0.000924216352499151,0.00571019249843123
"LRRTM4",25.3322504064489,1.56069704079506,0.471191059285901,3.31223823126085,0.000925526953786196,0.00571529381972842
"LOC100505679",12.3773000387077,1.54130851770452,0.465454075018095,3.3114083653572,0.000928276363611457,0.00572660425461472
"ENSG00000226530.1",5.76780598891058,2.16985922531171,0.655339448808499,3.31104625130811,0.000929478445274377,0.00573061819841284
"FGR",346.698972131169,-1.29518017963165,0.391175982057513,-3.31099106038987,0.000929661784856472,0.00573061819841284
"C11orf86",266.90942969345,1.71974032957483,0.51971770398421,3.30898931552864,0.000936334102665743,0.00576491316377801
"ENSG00000261235.1",231.382100422732,1.57020948987953,0.474556335668245,3.30879470330629,0.000936985154819551,0.00576690666434779
"CD40LG",62.0991667303673,1.33974740661079,0.404980276979276,3.30817939234939,0.000939046365032743,0.00577819121300325
"CNN1",6383.20894571967,2.51229647248746,0.759461460467178,3.30799731554783,0.000939657103145119,0.00578080904098172
"HIST1H4J",198.740219555584,-1.16233061038196,0.351605453638074,-3.30578094951395,0.000947120995380188,0.00582443005970347
"LOC401164",3.09172662766623,-3.48883742728204,1.05570707470758,-3.30474002767141,0.000950645351058591,0.00584379960925613
"KY",57.6662869679732,1.29634406632234,0.392296425212286,3.30450134900119,0.000951455180107154,0.00584647375493458
"ENSG00000267808.1",5.06367910333224,2.28077972250449,0.690224555588688,3.30440246444033,0.000951790879416389,0.0058473848099947
"ENSG00000254638.1",9.04430925665279,1.31164404648405,0.396988869295297,3.30398191972579,0.000953219795980585,0.00585339765240471
"SLC39A5",2155.10600006694,1.04659980355157,0.316777695519298,3.30389360853158,0.000953520109931107,0.00585339765240471
"CADPS",486.532012730996,-1.53947584476894,0.466002055881216,-3.30358165879284,0.000954581638157214,0.00585876123659071
"PP14571",26.5324874833021,1.2845260341749,0.388873905229236,3.30319421514718,0.000955901587271359,0.00586459862501359
"INSC",114.319009241822,1.183562282394,0.358435571034458,3.30202239408939,0.000959904061330663,0.00588563816850092
"OR8D4",7.43308061153249,2.12074494580428,0.642303097023469,3.30178222031334,0.000960726313608397,0.00588876293615015
"RGS13",47.157072163585,1.13777735927048,0.34510655966287,3.29688708433116,0.000977627964073391,0.00597669206255097
"ENSG00000259580.1",22.8086026188865,-1.35667077967238,0.411513704931727,-3.29678152492505,0.000977995448007249,0.00597776723971045
"IPCEF1",280.102816541815,1.04334560208282,0.316485804476504,3.29665845142282,0.000978424065265333,0.00597804456797544
"LOC100499227",16.6537527334709,-1.55118983549768,0.470550710636248,-3.2965412662968,0.000978832337247473,0.0059793680096161
"COL4A6",194.222931106812,1.54109756421462,0.467786028801055,3.29444974695905,0.000986145758326808,0.00601815125636178
"HSD17B2",1214.43576900091,1.56892145028271,0.476271981182437,3.29417121365728,0.000987123514977382,0.00602294001501064
"ARHGEF25",532.549562356779,1.38582806792149,0.420925036818902,3.29233936378491,0.000993576394185688,0.00605875738260573
"ENSG00000266560.1",5.00323267555144,-1.63435627217351,0.496506391964248,-3.29171245048382,0.000995793715333638,0.00606990553678458
"LRFN4",1265.91422352952,-1.11932200648797,0.34006308392437,-3.29151283806186,0.000996500682793317,0.00607302828699026
"ENSG00000231170.1",12.7458202344224,1.35613109101956,0.412051590517051,3.29116819890892,0.00099772238535451,0.00607809905407238
"KRTAP13-2",11.549430603321,1.97522319524045,0.600183139321967,3.29103412913578,0.000998198020403946,0.00607980937964504
"ENSG00000260173.1",21.9928835262529,1.15217824627797,0.350134689328574,3.29067150840557,0.000999485530289346,0.00608290091463846
"ENSG00000265254.1",39.112031479057,1.03212520968291,0.313684852482978,3.29032531062021,0.00100071616375639,0.00608898904724294
"HIST1H2BF",2408.01414527211,-1.08412237489804,0.329557352166382,-3.28963188886983,0.00100318529817463,0.00610059815885059
"CYP24A1",13.1193901935903,-1.75267340365601,0.532944090072508,-3.28866280029028,0.0010066454758031,0.00611573883322872
"ENSG00000243701.1",103.872686694378,1.08168033803026,0.328928367216641,3.28849818330762,0.00100723434528721,0.00611574345463704
"ENSG00000267024.1",9.3580512881684,-1.45242819553947,0.441666309036038,-3.28851933195782,0.00100715867428043,0.00611574345463704
"ENSG00000250133.2",13.7300348771202,-2.16270483163762,0.657941101491307,-3.28707968955819,0.00101232182352046,0.0061418521836577
"ENSG00000223382.3",6.16895490649379,2.00389705123266,0.609720661879038,3.28658216216102,0.00101411185034523,0.00615151611806731
"ENSG00000171889.3",26.1606531420751,-2.34460423788546,0.713430174500021,-3.28638221607122,0.00101483205047555,0.00615468807906018
"NRAP",49.4052879151664,1.34729314394295,0.410041966270595,3.28574452072996,0.00101713217492646,0.00616624027617194
"ENSG00000233605.1",2.22873366582081,-4.6020656055868,1.40086246359823,-3.28516590684144,0.00101922337102663,0.00617651738654192
"ENSG00000259065.1",24.128287189707,1.12698162019671,0.343064088597491,3.28504689839155,0.00101965397826378,0.00617672721551365
"POU4F1",20.5947231151456,-1.21062411643665,0.368534043166766,-3.2849722810786,0.0010199240513153,0.00617716377963179
"GPRASP1",845.291449665044,1.18530342276633,0.360866596392745,3.28460277181299,0.00102126244475924,0.00618286910327074
"UNC80",41.5708766318086,1.23550079660248,0.376178323444871,3.28434872399963,0.00102218356996667,0.00618604477832203
"ENSG00000253227.1",5.59832334596353,-2.27729737778351,0.693452851320536,-3.28399742455002,0.00102345857649559,0.00619255958319104
"C1orf145",54.5421712183566,1.0058195231816,0.306375421812962,3.28296413997478,0.00102721731716964,0.00621048423328318
"KLRD1",125.288209578656,1.05199522275267,0.320473010685345,3.28263281985256,0.00102842525037792,0.00621585348450482
"TMEM63C",180.722595877194,1.25408536424481,0.382038951121263,3.28261126401938,0.00102850388457268,0.00621585348450482
"FLT3",68.0371391511059,1.18291358563244,0.360367358412752,3.28252145489153,0.00102883156197473,0.00621662952526161
"PTPRQ",7.53962525987588,1.62795543347675,0.495957774666405,3.2824476530724,0.00102910090745953,0.00621705286793476
"ENSG00000272053.1",26.9582504043846,1.76185883998666,0.536893988431473,3.28157676924992,0.00103228419812732,0.00623337282666837
"HIST1H2BL",2613.71912786683,-1.30451442552665,0.39753060276898,-3.28154465704055,0.00103240175002069,0.00623337282666837
"FLJ34208",42.5414109599503,-1.22528477758636,0.373482019054266,-3.28070620558664,0.00103547542395889,0.00624951185940136
"ENSG00000272369.1",21.6241418343331,1.05547750153173,0.321803834379711,3.27987857436877,0.00103851773522112,0.00626601630048822
"CNTN3",297.139312039443,1.70067423859488,0.518850025956186,3.2777761463165,0.00104628333880485,0.00630498383633278
"LSAMP-AS3",8.13057865079643,2.23270109638994,0.681179915192035,3.27769660642521,0.00104657818231026,0.00630554259434783
"CCDC144NL",6.57793604233151,2.01991536341049,0.616364082528274,3.27714644747787,0.00104861965217263,0.00631540295151149
"GRIK5",59.9531937899228,1.47050040361296,0.448958339094642,3.27536048573757,0.00105527222646559,0.00634811562843174
"FRMD5",105.43584272705,-1.14119582002326,0.348527180289548,-3.27433808483798,0.00105909814704901,0.00636659603434999
"ENSG00000231748.1",30.170598682345,-1.27218219261926,0.388722624396144,-3.27272485000201,0.00106516113187249,0.00639555114996497
"LHB",12.790800339963,-1.15431038640211,0.352692136813198,-3.27285546208105,0.00106466906337373,0.00639555114996497
"ENSG00000259240.1",14.3103751239959,-1.50102485178501,0.458687304079013,-3.2724360112798,0.00106625005126481,0.00640057780436951
"ENSG00000248890.1",51.5909037321132,1.02970014611679,0.314664953556081,3.2723699747302,0.00106649915305885,0.00640084149249265
"PLCD3",2124.99495723062,1.20628944425611,0.36876286725087,3.27117926283903,0.00107099998059907,0.00642661788704546
"MORN5",29.2111549896904,3.09948526194344,0.947534886428191,3.2711041106119,0.00107128464066375,0.00642708979515138
"C1orf173",24.0543691047997,1.57322484089559,0.481048177066311,3.27041014995621,0.00107391651957521,0.00643916464754713
"ENSG00000225062.1",21.9092653757158,-1.46671155890924,0.44865928837855,-3.26909883936633,0.00107890606336352,0.00646289790983289
"ENSG00000268734.1",9.54528292918702,-2.4318794533642,0.743899296848919,-3.26909766370985,0.00107891054634772,0.00646289790983289
"ENSG00000230257.1",9.15837692622946,-2.18692338653672,0.66900264519648,-3.26893085137869,0.00107954680568582,0.00646546778594365
"ENSG00000256482.1",15.512639869201,-1.58057712098165,0.483606037494252,-3.26831552635535,0.00108189679468318,0.00647829833085049
"C3orf55",12.6159114604638,1.37700296519922,0.421444748760882,3.26733924019183,0.00108563504200875,0.00649818810543878
"CLEC4F",45.1900654712947,1.52676544594883,0.467274723795078,3.26738290817201,0.00108546758027885,0.00649818810543878
"ENSG00000229056.2",48.0457484225294,1.03418493251453,0.316655174335418,3.26596568233894,0.00109091469239967,0.00652603368337343
"ENSG00000225330.1",16.7653016262679,2.00281709681492,0.613403510542557,3.26508906843951,0.00109429660389565,0.00654313783656063
"ECEL1",32.2849283236526,-1.71903448933449,0.526535628916077,-3.26480183852569,0.001095406822861,0.00654788401088229
"GAP43",69.1215675942467,1.78573957846474,0.546980004139406,3.26472552003861,0.00109570198894411,0.00654839366840791
"ENSG00000251456.1",16.3456310295995,1.16044540005186,0.355552960454416,3.26377650904312,0.00109937849202867,0.00656659215313394
"TLL1",160.66910526313,1.23630249623717,0.37884340771786,3.26336019329099,0.00110099491152802,0.00657498818050145
"ADORA3",168.165584069174,1.31068384170675,0.401687163751243,3.26294679039939,0.00110260219585643,0.00658206672486284
"HIST1H4I",2152.78435577137,-1.25048851826354,0.383314863287877,-3.26230114725398,0.00110511675671292,0.00659455383687316
"SPATA4",2.71887894075084,2.07534742696814,0.636575465218433,3.26017501515866,0.00111343485153872,0.00663784197658198
"ENSG00000235408.2",239.83805615689,-1.32201895628113,0.405767593609712,-3.25806934092602,0.00112172993292108,0.00667836044224025
"ENSG00000256508.2",38.7848225469407,1.50133401416342,0.460871457683347,3.25759816350994,0.00112359389255502,0.00668818139020012
"ENSG00000227531.1",10.6007165915,1.80479504416163,0.554088232672801,3.25723402472507,0.00112503637271794,0.00669293663609489
"WBSCR17",112.579842264983,1.33445605522467,0.409821647434189,3.25618732826691,0.00112919223993781,0.00671254007418823
"ENSG00000237886.1",79.7848302888355,1.37110410798616,0.421091955682515,3.25606815680874,0.00112966630438414,0.00671262710916687
"HIST1H2AK",809.3661556087,-1.06282496924536,0.32644448019198,-3.25576027084396,0.00113089192761141,0.00671752388912664
"UBE2V2",1191.34352319251,-1.06146478257604,0.326133358454754,-3.25469552579763,0.00113513991545402,0.00673762555982097
"WIF1",49.5134282621379,-3.20184148804408,0.983744856700273,-3.25474788125841,0.00113493068977182,0.00673762555982097
"SNORD7",3.71851806090761,-1.60532685444528,0.493269824093132,-3.25445988389142,0.00113608204165434,0.00674065261572659
"SNORA71B",239.655674439934,-1.32180942871213,0.406171360814737,-3.25431469629152,0.00113666287990296,0.00674214357330228
"ENSG00000261040.2",86.996955450569,-1.64614470863509,0.505907000576908,-3.25384844795173,0.00113853001216745,0.00674875941280408
"ENSG00000228950.1",5.80266437568391,2.13963284685351,0.657649954731306,3.2534524353882,0.00114011810536312,0.0067568891590071
"SLC52A1",91.2745222476189,1.47958756384726,0.454961932407854,3.25211288781162,0.00114550516141341,0.00678237322463735
"ENSG00000255308.1",12.1765730066126,-1.0862272525032,0.334055182199988,-3.25164017917529,0.00114741179172616,0.0067885085656137
"FAM155A",91.7087118748548,-1.2829613968079,0.394552335465651,-3.25168876593709,0.00114721568596544,0.0067885085656137
"ZDHHC15",63.7366056382613,1.19845758340661,0.368639403505266,3.25102952101943,0.00114987917198023,0.00680146498976677
"SLCO1B1",5.58301602835251,-4.71719694909333,1.45115453116234,-3.25065101462005,0.00115141099793909,0.00680829584964099
"ENSG00000234663.1",61.0413065646911,1.21623574612941,0.374208875381447,3.25015205716232,0.00115343317465096,0.00681637710732829
"ENSG00000241213.1",4.7067985695479,1.81946212824643,0.560084271810653,3.24855065535839,0.00115994553655815,0.00685226678735174
"SPEG",821.261224905158,1.86559995812133,0.574426360082734,3.24776174591401,0.00116316624415108,0.00686869152352477
"ENSG00000267194.1",583.984605474049,1.11984727483491,0.344937305220638,3.24652410129602,0.00116823556079335,0.00689080067878052
"GPR26",31.2460067599269,1.09323575150888,0.336793721598508,3.24600989092107,0.00117034773219564,0.0068993458430286
"ENSG00000260760.1",6.19148437773922,2.66935325125954,0.822757344338966,3.244399177505,0.00117698676252877,0.00693586249161507
"GPA33",10729.596521018,1.28121317087862,0.394968016363293,3.24384030554046,0.00117929843835127,0.00694686053271235
"H19",3260.55735505452,-2.32717855977964,0.717905433337971,-3.24162271479015,0.00118851252445661,0.00699453409271324
"ENSG00000130600.11",3416.02515493673,-2.32228259217441,0.716776424592272,-3.23989812234045,0.00119572413152048,0.00703034408802196
"STXBP1",412.566267209352,-1.0862690671235,0.335376244161416,-3.23895650343286,0.00119967867425071,0.00704430182582334
"ENSG00000258667.1",67.911710914208,-1.14040291988672,0.352141870213507,-3.23847578589642,0.00120170221224392,0.00705396165748084
"MFAP5",572.802778139946,1.4964462142598,0.462115532184287,3.2382512814199,0.00120264832372344,0.00705775390428895
"PNPLA3",57.7440645134196,-1.85013624855113,0.571441771156912,-3.23766364647344,0.00120512800598194,0.0070709758139211
"NXPE1",2800.56027831201,1.74879087629225,0.540222075411327,3.23717033399776,0.00120721331521469,0.00708054780875215
"ST8SIA1",299.85469106635,1.11144073999909,0.343368671439365,3.23687287876336,0.00120847231550198,0.00708526796217163
"CDH13",453.147163844865,-1.20077813828443,0.371138554273462,-3.23539046121216,0.00121476485633137,0.00711297202741391
"GKN2",3.11719091830074,-3.54671096708033,1.09622575908487,-3.23538371333394,0.00121479356867844,0.00711297202741391
"ENSG00000260612.1",3.02670861821695,2.159328344966,0.667453920516937,3.23517216483442,0.00121569402941042,0.00711690873250459
"MUC16",162.753288825784,-1.78954708814339,0.553227992412129,-3.23473705721358,0.00121754801270947,0.00712642501923029
"GPT",1243.10770292453,1.41632649794057,0.437926522799336,3.23416469248554,0.00121999082259758,0.00713804457850274
"ALMS1P",13.4215133880166,1.23715176104576,0.38255158644149,3.23394753777863,0.00122091880660718,0.00714195484135236
"ZNF135",128.695979860447,1.09985165504567,0.340281087832427,3.2321856675952,0.00122847208104312,0.00718227951879726
"ENSG00000235385.1",5.29123057672727,-1.74284485248795,0.539356097046744,-3.23134356324316,0.0012320974700753,0.00719807954568149
"ENSG00000224073.1",24.0581459148304,-1.85401799653467,0.574093108720664,-3.2294726558663,0.00124018740402644,0.00724262943530752
"LINC00672",89.0333596554429,1.04014877741079,0.322238677894278,3.2278830840786,0.00124709933599242,0.00727754545173129
"ENSG00000227925.1",3.39043977208585,-2.41938564044862,0.749562061563253,-3.22773225128665,0.00124775704635152,0.00728002180195032
"FBLL1",19.6036001296963,1.18670443158228,0.367755976596816,3.22688007021381,0.00125147902505235,0.00729764320459034
"NQO1",3753.20899273691,-1.32914223081598,0.412025751060048,-3.22587175048259,0.00125589619355495,0.00731792931459355
"ENSG00000224817.1",2.41892349352002,-3.14246872916803,0.97432515483815,-3.2252772224587,0.00125850739713178,0.00732630253187537
"FSIP1",69.4509166193951,1.03156716598159,0.319833049416585,3.22533011476862,0.00125827488788199,0.00732630253187537
"ICAM5",54.5656906340814,-1.20887044119022,0.374826612244454,-3.22514571191072,0.00125908567615437,0.00732830146249771
"ENSG00000227258.1",57.8734208581676,1.14843860958363,0.356140925811324,3.22467463397354,0.00126115911700623,0.00733639843415869
"EPHB1",81.51925904034,-1.4356057152156,0.445194701220324,-3.22466936663994,0.00126118231888941,0.00733639843415869
"MIR675",55.5817016526044,-2.25509996151458,0.699316168591478,-3.22472161062238,0.00126095220873058,0.00733639843415869
"FOXA2",607.13983062607,-1.28246292410341,0.397722129353721,-3.22451990837763,0.00126184082632906,0.00733886060010956
"KCNA1",39.6125677336281,1.7295770832732,0.536510885039702,3.22375021924339,0.00126523707719246,0.00735587049891411
"ENSG00000257524.1",1204.91680380023,1.06985517461248,0.331982521975948,3.22262499918592,0.00127021729617624,0.00738187951305215
"SYT15",123.184719493003,1.14750086040301,0.356103413744937,3.22238096045022,0.00127129979588165,0.0073856126130577
"NPTX2",220.698345564157,-1.45040808029147,0.450115704843783,-3.22230054335661,0.00127165669413223,0.00738631053562525
"SNORD110",33.3219168947771,-1.02381243843945,0.317756063768314,-3.22200755604132,0.00127295778056959,0.00738950983671506
"ENSG00000242770.2",7.78214193437275,-4.10557293667333,1.27429714188275,-3.221833277133,0.0012737322942243,0.00739148556229829
"ENSG00000249894.1",7.36166916646602,-2.72115153800549,0.844679332683954,-3.22152020620545,0.00127512470684685,0.00739818960005604
"BFSP1",54.4342465154981,-1.24888697495357,0.387828747925218,-3.22020216818579,0.00128100223030977,0.00742814620427023
"ENSG00000184274.3",16.9469838519909,1.05826751222443,0.328690230619071,3.21965003411036,0.00128347178445161,0.00743831864379285
"LYZ",13319.7360050868,-1.30462153500838,0.405386140324674,-3.21821938451943,0.00128989117378526,0.00746997121748257
"ENSG00000231575.1",13.6725669986966,1.3197543506157,0.410110905614217,3.21804256494746,0.00129068662561979,0.00747213871047865
"COLEC10",22.6680163686345,-1.35622098318132,0.421731099221643,-3.21584295226127,0.00130061986600952,0.00752232813494606
"ENSG00000261469.1",43.5318882842689,1.07071173302975,0.333399659576831,3.21149617965643,0.00132045726253882,0.00762010825368546
"LINC00515",13.4747032471603,1.14079652474635,0.355249989735311,3.21124998651324,0.00132158912728936,0.00762522951804071
"ENSG00000270093.1",6.44274177436083,1.58753237582633,0.494408888872091,3.21097053786395,0.00132287496789455,0.00762873671781461
"NPR1",245.421032693706,1.03706791198578,0.322977679868293,3.21095845511269,0.00132293059087018,0.00762873671781461
"APOBEC3A",70.7165185576355,-2.20518531657105,0.687300091654421,-3.20847522552031,0.00133440805172897,0.0076878168032851
"LOC645638",56.2817202567973,-1.56021772306076,0.48631630334408,-3.20823651671177,0.00133551618781971,0.00769278037507601
"FHL5",139.926157555271,1.3286645784754,0.41421441764703,3.20767342195127,0.00133813355561621,0.00770643391813896
"CES1",310.868036202219,1.48910553082516,0.464321151585367,3.20705943664379,0.00134099286489863,0.00772147552717656
"ENSG00000234578.1",8.17350288415015,-1.70106746427016,0.530501760287184,-3.20652557938602,0.00134348360067304,0.00773101708931268
"C3orf67",71.3440794209629,-1.31907798646153,0.411463372214109,-3.20582116304421,0.00134677661901059,0.00774620025502827
